2024-03-01 17:30:44,938 INFO    StreamThr :11346 [internal.py:wandb_internal():87] W&B internal server running at pid: 11346, started at: 2024-03-01 17:30:44.937517
2024-03-01 17:30:44,940 DEBUG   HandlerThread:11346 [handler.py:handle_request():144] handle_request: status
2024-03-01 17:30:44,951 INFO    WriterThread:11346 [datastore.py:open_for_write():85] open: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240301_173044-muj6a6nd/run-muj6a6nd.wandb
2024-03-01 17:30:44,952 DEBUG   SenderThread:11346 [sender.py:send():334] send: header
2024-03-01 17:30:44,953 DEBUG   SenderThread:11346 [sender.py:send():334] send: run
2024-03-01 17:30:45,253 INFO    SenderThread:11346 [dir_watcher.py:__init__():216] watching files in: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240301_173044-muj6a6nd/files
2024-03-01 17:30:45,253 INFO    SenderThread:11346 [sender.py:_start_run_threads():1065] run started: muj6a6nd with start time 1709335844.939078
2024-03-01 17:30:45,253 DEBUG   SenderThread:11346 [sender.py:send_request():361] send_request: summary_record
2024-03-01 17:30:45,253 INFO    SenderThread:11346 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-03-01 17:30:45,257 DEBUG   HandlerThread:11346 [handler.py:handle_request():144] handle_request: check_version
2024-03-01 17:30:45,257 DEBUG   SenderThread:11346 [sender.py:send_request():361] send_request: check_version
2024-03-01 17:30:45,331 DEBUG   HandlerThread:11346 [handler.py:handle_request():144] handle_request: run_start
2024-03-01 17:30:45,332 DEBUG   HandlerThread:11346 [system_info.py:__init__():31] System info init
2024-03-01 17:30:45,332 DEBUG   HandlerThread:11346 [system_info.py:__init__():46] System info init done
2024-03-01 17:30:45,332 INFO    HandlerThread:11346 [system_monitor.py:start():151] Starting system monitor
2024-03-01 17:30:45,332 INFO    SystemMonitor:11346 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-03-01 17:30:45,333 INFO    HandlerThread:11346 [system_monitor.py:probe():172] Collecting system info
2024-03-01 17:30:45,334 DEBUG   HandlerThread:11346 [system_info.py:probe():195] Probing system
2024-03-01 17:30:45,337 INFO    SystemMonitor:11346 [interfaces.py:start():168] Started cpu
2024-03-01 17:30:45,338 INFO    SystemMonitor:11346 [interfaces.py:start():168] Started disk
2024-03-01 17:30:45,339 INFO    SystemMonitor:11346 [interfaces.py:start():168] Started memory
2024-03-01 17:30:45,339 INFO    SystemMonitor:11346 [interfaces.py:start():168] Started network
2024-03-01 17:30:45,341 DEBUG   HandlerThread:11346 [system_info.py:_probe_git():180] Probing git
2024-03-01 17:30:45,351 DEBUG   HandlerThread:11346 [system_info.py:_probe_git():188] Probing git done
2024-03-01 17:30:45,351 DEBUG   HandlerThread:11346 [system_info.py:probe():241] Probing system done
2024-03-01 17:30:45,351 DEBUG   HandlerThread:11346 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-03-01T23:30:45.334470', 'startedAt': '2024-03-01T23:30:44.931241', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'sample.csv:latest', '--output_artifact', 'clean_sample.csv', '--output_type', 'clean_sample', '--output_description', 'Data with outliers and null values removed', '--min_price', '10', '--max_price', '350'), 'state': 'running', 'program': '/home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/run.py', 'codePath': 'src/basic_cleaning/run.py', 'git': {'remote': 'https://github.com/dariusstrongman/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter', 'host': 'dariusstrongman-virtual-machine', 'username': 'dariusstrongman', 'executable': '/home/dariusstrongman/miniconda3/envs/mlflow-19707c3818ce7e70ccc2f8b703046ae5d9c85174/bin/python', 'cpu_count': 2, 'cpu_count_logical': 2, 'cpu_freq': {'current': 2904.0, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2904.0, 'min': 0.0, 'max': 0.0}, {'current': 2904.0, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 28.865177154541016, 'used': 22.53614044189453}, 'memory': {'total': 3.7856826782226562}}
2024-03-01 17:30:45,351 INFO    HandlerThread:11346 [system_monitor.py:probe():182] Finished collecting system info
2024-03-01 17:30:45,351 INFO    HandlerThread:11346 [system_monitor.py:probe():185] Publishing system info
2024-03-01 17:30:45,351 DEBUG   HandlerThread:11346 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-03-01 17:30:45,352 DEBUG   HandlerThread:11346 [system_info.py:_save_pip():67] Saving pip packages done
2024-03-01 17:30:45,352 DEBUG   HandlerThread:11346 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-03-01 17:30:45,857 DEBUG   HandlerThread:11346 [system_info.py:_save_conda():86] Saving conda packages done
