2024-02-29 23:47:54,953 INFO    StreamThr :3566 [internal.py:wandb_internal():87] W&B internal server running at pid: 3566, started at: 2024-02-29 23:47:54.953197
2024-02-29 23:47:54,959 DEBUG   HandlerThread:3566 [handler.py:handle_request():144] handle_request: status
2024-02-29 23:47:54,961 INFO    WriterThread:3566 [datastore.py:open_for_write():85] open: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_234754-c5fpo17q/run-c5fpo17q.wandb
2024-02-29 23:47:54,962 DEBUG   SenderThread:3566 [sender.py:send():334] send: header
2024-02-29 23:47:54,966 DEBUG   SenderThread:3566 [sender.py:send():334] send: run
2024-02-29 23:47:55,321 INFO    SenderThread:3566 [dir_watcher.py:__init__():216] watching files in: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_234754-c5fpo17q/files
2024-02-29 23:47:55,321 INFO    SenderThread:3566 [sender.py:_start_run_threads():1065] run started: c5fpo17q with start time 1709272074.953297
2024-02-29 23:47:55,321 DEBUG   SenderThread:3566 [sender.py:send_request():361] send_request: summary_record
2024-02-29 23:47:55,322 INFO    SenderThread:3566 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-29 23:47:55,324 DEBUG   HandlerThread:3566 [handler.py:handle_request():144] handle_request: check_version
2024-02-29 23:47:55,324 DEBUG   SenderThread:3566 [sender.py:send_request():361] send_request: check_version
2024-02-29 23:47:55,404 DEBUG   HandlerThread:3566 [handler.py:handle_request():144] handle_request: run_start
2024-02-29 23:47:55,406 DEBUG   HandlerThread:3566 [system_info.py:__init__():31] System info init
2024-02-29 23:47:55,406 DEBUG   HandlerThread:3566 [system_info.py:__init__():46] System info init done
2024-02-29 23:47:55,406 INFO    HandlerThread:3566 [system_monitor.py:start():151] Starting system monitor
2024-02-29 23:47:55,406 INFO    SystemMonitor:3566 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-29 23:47:55,406 INFO    HandlerThread:3566 [system_monitor.py:probe():172] Collecting system info
2024-02-29 23:47:55,407 INFO    SystemMonitor:3566 [interfaces.py:start():168] Started cpu
2024-02-29 23:47:55,409 DEBUG   HandlerThread:3566 [system_info.py:probe():195] Probing system
2024-02-29 23:47:55,412 INFO    SystemMonitor:3566 [interfaces.py:start():168] Started disk
2024-02-29 23:47:55,412 INFO    SystemMonitor:3566 [interfaces.py:start():168] Started memory
2024-02-29 23:47:55,413 INFO    SystemMonitor:3566 [interfaces.py:start():168] Started network
2024-02-29 23:47:55,415 DEBUG   HandlerThread:3566 [system_info.py:_probe_git():180] Probing git
2024-02-29 23:47:55,426 DEBUG   HandlerThread:3566 [system_info.py:_probe_git():188] Probing git done
2024-02-29 23:47:55,426 DEBUG   HandlerThread:3566 [system_info.py:probe():241] Probing system done
