2024-02-29 23:12:58,812 INFO    StreamThr :2353 [internal.py:wandb_internal():87] W&B internal server running at pid: 2353, started at: 2024-02-29 23:12:58.812425
2024-02-29 23:12:58,815 DEBUG   HandlerThread:2353 [handler.py:handle_request():144] handle_request: status
2024-02-29 23:12:58,818 INFO    WriterThread:2353 [datastore.py:open_for_write():85] open: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/run-nw89ffqu.wandb
2024-02-29 23:12:58,818 DEBUG   SenderThread:2353 [sender.py:send():334] send: header
2024-02-29 23:12:58,841 DEBUG   SenderThread:2353 [sender.py:send():334] send: run
2024-02-29 23:12:59,107 INFO    SenderThread:2353 [dir_watcher.py:__init__():216] watching files in: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files
2024-02-29 23:12:59,107 INFO    SenderThread:2353 [sender.py:_start_run_threads():1065] run started: nw89ffqu with start time 1709269978.811686
2024-02-29 23:12:59,107 DEBUG   SenderThread:2353 [sender.py:send_request():361] send_request: summary_record
2024-02-29 23:12:59,107 INFO    SenderThread:2353 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-29 23:12:59,111 DEBUG   HandlerThread:2353 [handler.py:handle_request():144] handle_request: check_version
2024-02-29 23:12:59,112 DEBUG   SenderThread:2353 [sender.py:send_request():361] send_request: check_version
2024-02-29 23:12:59,196 DEBUG   HandlerThread:2353 [handler.py:handle_request():144] handle_request: run_start
2024-02-29 23:12:59,198 DEBUG   HandlerThread:2353 [system_info.py:__init__():31] System info init
2024-02-29 23:12:59,198 DEBUG   HandlerThread:2353 [system_info.py:__init__():46] System info init done
2024-02-29 23:12:59,198 INFO    HandlerThread:2353 [system_monitor.py:start():151] Starting system monitor
2024-02-29 23:12:59,198 INFO    SystemMonitor:2353 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-29 23:12:59,199 INFO    SystemMonitor:2353 [interfaces.py:start():168] Started cpu
2024-02-29 23:12:59,199 INFO    HandlerThread:2353 [system_monitor.py:probe():172] Collecting system info
2024-02-29 23:12:59,200 INFO    SystemMonitor:2353 [interfaces.py:start():168] Started disk
2024-02-29 23:12:59,201 DEBUG   HandlerThread:2353 [system_info.py:probe():195] Probing system
2024-02-29 23:12:59,209 INFO    SystemMonitor:2353 [interfaces.py:start():168] Started memory
2024-02-29 23:12:59,209 INFO    SystemMonitor:2353 [interfaces.py:start():168] Started network
2024-02-29 23:12:59,211 DEBUG   HandlerThread:2353 [system_info.py:_probe_git():180] Probing git
2024-02-29 23:12:59,229 DEBUG   HandlerThread:2353 [system_info.py:_probe_git():188] Probing git done
2024-02-29 23:12:59,229 DEBUG   HandlerThread:2353 [system_info.py:probe():241] Probing system done
2024-02-29 23:12:59,229 DEBUG   HandlerThread:2353 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2024-03-01T05:12:59.201412', 'startedAt': '2024-03-01T05:12:58.802329', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'sample.csv:latest', '--output_artifact', 'clean_sample.csv', '--output_type', 'clean_sample', '--output_description', 'Data with outliers and null values removed', '--min_price', '10', '--max_price', '350'), 'state': 'running', 'program': '/home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/run.py', 'codePath': 'src/basic_cleaning/run.py', 'git': {'remote': 'https://github.com/dariusstrongman/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': None, 'root': '/home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter', 'host': 'dariusstrongman-virtual-machine', 'username': 'dariusstrongman', 'executable': '/home/dariusstrongman/miniconda3/envs/mlflow-19707c3818ce7e70ccc2f8b703046ae5d9c85174/bin/python', 'cpu_count': 2, 'cpu_count_logical': 2, 'cpu_freq': {'current': 2904.0, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2904.0, 'min': 0.0, 'max': 0.0}, {'current': 2904.0, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 28.865177154541016, 'used': 20.443275451660156}, 'memory': {'total': 3.7856826782226562}}
2024-02-29 23:12:59,229 INFO    HandlerThread:2353 [system_monitor.py:probe():182] Finished collecting system info
2024-02-29 23:12:59,230 INFO    HandlerThread:2353 [system_monitor.py:probe():185] Publishing system info
2024-02-29 23:12:59,230 DEBUG   HandlerThread:2353 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-02-29 23:12:59,230 DEBUG   HandlerThread:2353 [system_info.py:_save_pip():67] Saving pip packages done
2024-02-29 23:12:59,230 DEBUG   HandlerThread:2353 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-02-29 23:13:00,080 DEBUG   HandlerThread:2353 [system_info.py:_save_conda():86] Saving conda packages done
2024-02-29 23:13:00,081 INFO    HandlerThread:2353 [system_monitor.py:probe():187] Finished publishing system info
2024-02-29 23:13:00,088 DEBUG   SenderThread:2353 [sender.py:send():334] send: files
2024-02-29 23:13:00,088 INFO    SenderThread:2353 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-02-29 23:13:00,089 DEBUG   HandlerThread:2353 [handler.py:handle_request():144] handle_request: stop_status
2024-02-29 23:13:00,090 DEBUG   SenderThread:2353 [sender.py:send_request():361] send_request: stop_status
2024-02-29 23:13:00,114 INFO    Thread-13 :2353 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files/requirements.txt
2024-02-29 23:13:00,115 INFO    Thread-13 :2353 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files/wandb-metadata.json
2024-02-29 23:13:00,115 INFO    Thread-13 :2353 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files/wandb-summary.json
2024-02-29 23:13:00,115 INFO    Thread-13 :2353 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files/conda-environment.yaml
2024-02-29 23:13:00,292 DEBUG   SenderThread:2353 [sender.py:send():334] send: telemetry
2024-02-29 23:13:00,292 DEBUG   SenderThread:2353 [sender.py:send():334] send: config
2024-02-29 23:13:00,443 DEBUG   SenderThread:2353 [sender.py:send():334] send: use_artifact
2024-02-29 23:13:00,515 INFO    Thread-16 :2353 [upload_job.py:push():143] Uploaded file /tmp/tmpyni_37d8wandb/khx41vue-wandb-metadata.json
2024-02-29 23:13:01,088 DEBUG   HandlerThread:2353 [handler.py:handle_request():144] handle_request: log_artifact
2024-02-29 23:13:01,088 DEBUG   SenderThread:2353 [sender.py:send_request():361] send_request: log_artifact
2024-02-29 23:13:01,113 INFO    Thread-13 :2353 [dir_watcher.py:_on_file_created():275] file/dir created: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_231258-nw89ffqu/files/output.log
