2024-02-29 23:55:12,609 INFO    StreamThr :3758 [internal.py:wandb_internal():87] W&B internal server running at pid: 3758, started at: 2024-02-29 23:55:12.609521
2024-02-29 23:55:12,612 DEBUG   HandlerThread:3758 [handler.py:handle_request():144] handle_request: status
2024-02-29 23:55:12,618 INFO    WriterThread:3758 [datastore.py:open_for_write():85] open: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_235512-q7vx8ptl/run-q7vx8ptl.wandb
2024-02-29 23:55:12,618 DEBUG   SenderThread:3758 [sender.py:send():334] send: header
2024-02-29 23:55:12,622 DEBUG   SenderThread:3758 [sender.py:send():334] send: run
2024-02-29 23:55:12,938 INFO    SenderThread:3758 [dir_watcher.py:__init__():216] watching files in: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240229_235512-q7vx8ptl/files
2024-02-29 23:55:12,938 INFO    SenderThread:3758 [sender.py:_start_run_threads():1065] run started: q7vx8ptl with start time 1709272512.609332
2024-02-29 23:55:12,938 DEBUG   SenderThread:3758 [sender.py:send_request():361] send_request: summary_record
2024-02-29 23:55:12,938 INFO    SenderThread:3758 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-29 23:55:12,940 DEBUG   HandlerThread:3758 [handler.py:handle_request():144] handle_request: check_version
2024-02-29 23:55:12,940 DEBUG   SenderThread:3758 [sender.py:send_request():361] send_request: check_version
2024-02-29 23:55:13,016 DEBUG   HandlerThread:3758 [handler.py:handle_request():144] handle_request: run_start
2024-02-29 23:55:13,018 DEBUG   HandlerThread:3758 [system_info.py:__init__():31] System info init
2024-02-29 23:55:13,018 DEBUG   HandlerThread:3758 [system_info.py:__init__():46] System info init done
2024-02-29 23:55:13,018 INFO    HandlerThread:3758 [system_monitor.py:start():151] Starting system monitor
2024-02-29 23:55:13,018 INFO    SystemMonitor:3758 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-29 23:55:13,018 INFO    HandlerThread:3758 [system_monitor.py:probe():172] Collecting system info
2024-02-29 23:55:13,019 INFO    SystemMonitor:3758 [interfaces.py:start():168] Started cpu
2024-02-29 23:55:13,020 DEBUG   HandlerThread:3758 [system_info.py:probe():195] Probing system
2024-02-29 23:55:13,022 INFO    SystemMonitor:3758 [interfaces.py:start():168] Started disk
2024-02-29 23:55:13,023 INFO    SystemMonitor:3758 [interfaces.py:start():168] Started memory
