2024-03-01 17:27:57,398 INFO    StreamThr :11249 [internal.py:wandb_internal():87] W&B internal server running at pid: 11249, started at: 2024-03-01 17:27:57.398595
2024-03-01 17:27:57,466 DEBUG   HandlerThread:11249 [handler.py:handle_request():144] handle_request: status
2024-03-01 17:27:57,470 INFO    WriterThread:11249 [datastore.py:open_for_write():85] open: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_172757-xu209tuf/run-xu209tuf.wandb
2024-03-01 17:27:57,470 DEBUG   SenderThread:11249 [sender.py:send():334] send: header
2024-03-01 17:27:57,470 DEBUG   SenderThread:11249 [sender.py:send():334] send: run
2024-03-01 17:27:57,979 DEBUG   HandlerThread:11249 [handler.py:handle_request():144] handle_request: check_version
2024-03-01 17:27:57,981 INFO    SenderThread:11249 [dir_watcher.py:__init__():216] watching files in: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_172757-xu209tuf/files
2024-03-01 17:27:57,981 INFO    SenderThread:11249 [sender.py:_start_run_threads():1065] run started: xu209tuf with start time 1709335677.347641
2024-03-01 17:27:57,981 DEBUG   SenderThread:11249 [sender.py:send_request():361] send_request: summary_record
2024-03-01 17:27:57,982 INFO    SenderThread:11249 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-03-01 17:27:57,982 DEBUG   SenderThread:11249 [sender.py:send_request():361] send_request: check_version
2024-03-01 17:27:58,137 DEBUG   HandlerThread:11249 [handler.py:handle_request():144] handle_request: run_start
2024-03-01 17:27:58,138 DEBUG   HandlerThread:11249 [system_info.py:__init__():31] System info init
2024-03-01 17:27:58,138 DEBUG   HandlerThread:11249 [system_info.py:__init__():46] System info init done
2024-03-01 17:27:58,138 INFO    HandlerThread:11249 [system_monitor.py:start():151] Starting system monitor
2024-03-01 17:27:58,139 INFO    SystemMonitor:11249 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-03-01 17:27:58,139 INFO    HandlerThread:11249 [system_monitor.py:probe():172] Collecting system info
2024-03-01 17:27:58,140 DEBUG   HandlerThread:11249 [system_info.py:probe():195] Probing system
2024-03-01 17:27:58,148 INFO    SystemMonitor:11249 [interfaces.py:start():168] Started cpu
2024-03-01 17:27:58,149 INFO    SystemMonitor:11249 [interfaces.py:start():168] Started disk
2024-03-01 17:27:58,154 DEBUG   HandlerThread:11249 [system_info.py:_probe_git():180] Probing git
2024-03-01 17:27:58,161 INFO    SystemMonitor:11249 [interfaces.py:start():168] Started memory
2024-03-01 17:27:58,162 INFO    SystemMonitor:11249 [interfaces.py:start():168] Started network
2024-03-01 17:27:58,173 DEBUG   HandlerThread:11249 [system_info.py:_probe_git():188] Probing git done
2024-03-01 17:27:58,173 DEBUG   HandlerThread:11249 [system_info.py:probe():241] Probing system done
